latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
39.75449,118.0877,331.7,0.6,0.7,2017-04-29,0354,N,low,1.0NRT,304.2,8.3,D
39.75238,118.08096,330.8,0.6,0.7,2017-04-29,0354,N,nominal,1.0NRT,299.9,2.9,D
41.16231,122.99846,338.4,0.6,0.6,2017-04-29,0354,N,nominal,1.0NRT,305.2,6.8,D
41.17219,122.97668,330.8,0.6,0.6,2017-04-29,0354,N,nominal,1.0NRT,303.9,2.1,D
39.86454,118.16873,331.1,0.6,0.7,2017-04-29,0354,N,low,1.0NRT,303.2,2.7,D
41.13092,122.48859,331.6,0.3,0.6,2017-04-29,0354,N,low,1.0NRT,305.5,1.7,D
41.57534,123.80748,339.2,0.6,0.5,2017-04-29,0354,N,nominal,1.0NRT,299.9,3.4,D
41.66023,124.04972,333.3,0.5,0.5,2017-04-29,0354,N,nominal,1.0NRT,299.6,4.1,D
42.63918,128.34625,336.8,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,288.7,5.1,D
41.66133,124.04719,338.4,0.5,0.5,2017-04-29,0354,N,nominal,1.0NRT,300.2,5.9,D
42.17529,125.96239,330.1,0.4,0.5,2017-04-29,0354,N,nominal,1.0NRT,294.8,3.2,D
40.97697,120.8083,367,0.4,0.6,2017-04-29,0354,N,nominal,1.0NRT,312.6,14.3,D
40.97837,120.81325,341.9,0.4,0.6,2017-04-29,0354,N,nominal,1.0NRT,309.5,13.6,D
41.8432,123.75752,331,0.6,0.5,2017-04-29,0354,N,nominal,1.0NRT,304,4,D
41.84775,123.75549,336.4,0.6,0.5,2017-04-29,0354,N,nominal,1.0NRT,300.3,4,D
41.60234,122.61326,333.3,0.3,0.6,2017-04-29,0354,N,low,1.0NRT,303.7,1.7,D
41.18379,121.01657,337.4,0.4,0.6,2017-04-29,0354,N,low,1.0NRT,308,3.5,D
42.58949,125.68604,337.9,0.4,0.5,2017-04-29,0354,N,nominal,1.0NRT,307.4,38.8,D
41.3672,120.1722,331.5,0.4,0.6,2017-04-29,0354,N,low,1.0NRT,305.8,5.4,D
42.88836,125.74452,331.9,0.4,0.5,2017-04-29,0354,N,nominal,1.0NRT,295.6,2.4,D
40.99751,118.38726,333.6,0.5,0.7,2017-04-29,0354,N,nominal,1.0NRT,299.2,2.5,D
42.04195,121.92876,345.5,0.3,0.6,2017-04-29,0354,N,nominal,1.0NRT,307.7,6.3,D
42.04092,121.92493,346.3,0.3,0.6,2017-04-29,0354,N,nominal,1.0NRT,308.1,4.5,D
42.84169,124.72525,336.1,0.5,0.5,2017-04-29,0354,N,nominal,1.0NRT,297.8,4.4,D
43.09521,125.53641,346.2,0.4,0.5,2017-04-29,0354,N,nominal,1.0NRT,300.1,5.4,D
42.13355,121.41414,333.4,0.4,0.6,2017-04-29,0354,N,low,1.0NRT,307.7,1.7,D
41.84587,120.32422,333.4,0.4,0.6,2017-04-29,0354,N,low,1.0NRT,306.8,1.9,D
41.28444,118.23261,355.2,0.5,0.7,2017-04-29,0354,N,nominal,1.0NRT,283.8,10.7,D
41.29048,118.23009,336.5,0.5,0.7,2017-04-29,0354,N,nominal,1.0NRT,286,7.5,D
41.5339,118.91787,332.1,0.5,0.7,2017-04-29,0354,N,nominal,1.0NRT,296.8,4.1,D
43.15956,124.946,340.8,0.5,0.5,2017-04-29,0354,N,nominal,1.0NRT,301.6,5.5,D
43.2618,125.02361,330.5,0.4,0.5,2017-04-29,0354,N,nominal,1.0NRT,300.2,1.6,D
41.85201,119.60461,336.3,0.4,0.6,2017-04-29,0354,N,nominal,1.0NRT,298.7,2.1,D
40.70152,115.72758,332.4,0.7,0.8,2017-04-29,0354,N,nominal,1.0NRT,301.9,3.9,D
43.25022,124.67992,336.8,0.5,0.5,2017-04-29,0354,N,nominal,1.0NRT,300.8,2.3,D
43.39929,125.22648,349.9,0.4,0.5,2017-04-29,0354,N,nominal,1.0NRT,303.9,7.7,D
43.15211,124.10523,330.2,0.5,0.5,2017-04-29,0354,N,low,1.0NRT,302.9,3.9,D
43.14925,124.10462,342,0.5,0.5,2017-04-29,0354,N,nominal,1.0NRT,304.3,4.4,D
40.70042,115.72786,331.6,0.7,0.8,2017-04-29,0354,N,low,1.0NRT,301.6,7.1,D
43.46102,124.87991,343.7,0.5,0.5,2017-04-29,0354,N,nominal,1.0NRT,299.1,3.1,D
43.07207,123.20436,334.6,0.6,0.5,2017-04-29,0354,N,nominal,1.0NRT,303.6,2.7,D
43.69803,125.67986,331.6,0.4,0.5,2017-04-29,0354,N,nominal,1.0NRT,295.3,2.6,D
43.38583,124.18674,341.3,0.5,0.5,2017-04-29,0354,N,nominal,1.0NRT,301.1,6.4,D
43.38531,124.19134,342.7,0.5,0.5,2017-04-29,0354,N,nominal,1.0NRT,301.6,4.7,D
42.10062,119.41628,339.1,0.4,0.6,2017-04-29,0354,N,nominal,1.0NRT,304.5,3.8,D
43.85423,126.03524,332.5,0.4,0.5,2017-04-29,0354,N,nominal,1.0NRT,295.4,1.6,D
43.72762,125.4513,332.2,0.4,0.5,2017-04-29,0354,N,nominal,1.0NRT,299.2,2.4,D
43.97322,126.16714,340.5,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,281.2,5.1,D
43.75891,125.1985,334.8,0.4,0.5,2017-04-29,0354,N,nominal,1.0NRT,298.7,1.6,D
42.16231,118.64741,335.6,0.5,0.7,2017-04-29,0354,N,nominal,1.0NRT,301.5,2.8,D
44.08351,125.23329,342.5,0.4,0.5,2017-04-29,0354,N,nominal,1.0NRT,297.8,9.1,D
44.08237,125.2282,341.4,0.4,0.5,2017-04-29,0354,N,nominal,1.0NRT,300.9,9.1,D
44.08412,125.23019,351.6,0.4,0.5,2017-04-29,0354,N,nominal,1.0NRT,304.5,23.9,D
44.08295,125.22511,330.1,0.4,0.5,2017-04-29,0354,N,nominal,1.0NRT,298,6,D
44.36113,126.35416,338.5,0.6,0.4,2017-04-29,0354,N,nominal,1.0NRT,293.1,4.6,D
41.25377,114.91311,337.6,0.8,0.8,2017-04-29,0354,N,nominal,1.0NRT,301.6,3.7,D
41.25644,114.91084,337.7,0.8,0.8,2017-04-29,0354,N,nominal,1.0NRT,299.7,6.8,D
44.0949,124.68044,331.9,0.4,0.5,2017-04-29,0354,N,nominal,1.0NRT,301.6,1.9,D
44.25729,125.30727,334.3,0.4,0.5,2017-04-29,0354,N,nominal,1.0NRT,296.6,2.3,D
41.41256,114.65837,335.9,0.8,0.8,2017-04-29,0354,N,nominal,1.0NRT,301.7,6.4,D
44.84346,126.45005,341.9,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,289.4,6.5,D
44.84204,126.44343,339.9,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,287.8,6.5,D
45.20948,128.08815,331.4,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,288.9,3.7,D
44.8096,126.04901,335.6,0.6,0.4,2017-04-29,0354,N,nominal,1.0NRT,284.3,4.9,D
45.24923,128.07664,341.9,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,292.7,4.8,D
45.24391,127.95358,332.6,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,290.8,2.8,D
45.41963,128.30318,329.5,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,285.4,2.6,D
45.47519,128.49411,333,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,290.1,2.6,D
45.55871,128.64061,330.1,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,291.6,2.1,D
45.54088,128.54605,330.3,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,293.1,2.8,D
45.56431,128.55846,329.4,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,292.2,2.6,D
45.60985,128.505,334.3,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,293.8,4.4,D
45.60028,128.4548,335,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,292.1,5.1,D
45.59922,128.44925,337,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,293.8,5.1,D
45.64097,128.6301,332.1,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,289.2,8.2,D
45.62236,128.51219,336.2,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,292.9,2.7,D
45.64605,128.38814,333.4,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,294.8,3.5,D
45.73383,128.82901,329.6,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,289.7,2.1,D
45.33879,126.78429,335.2,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,298.9,3.5,D
44.67109,123.54531,336.3,0.5,0.5,2017-04-29,0354,N,nominal,1.0NRT,302.3,2.4,D
44.67536,123.54329,343.3,0.5,0.5,2017-04-29,0354,N,nominal,1.0NRT,302.6,6.2,D
45.85208,128.95029,327.4,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,293,3.8,D
45.82965,128.83086,341.3,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,291.6,3.7,D
45.86912,128.94376,327,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,290.7,3.4,D
45.82085,128.62848,329.1,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,291.8,2.3,D
45.86794,128.83952,330.6,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,289.2,3.2,D
45.87644,128.86542,344.8,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,292.9,10,D
45.39125,126.4299,332.5,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,302.2,2.5,D
45.8758,128.84235,343.3,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,294.2,9.7,D
45.77564,128.27486,330.5,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,296.7,1.7,D
45.88517,128.71574,335.8,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,296,9,D
45.57296,127.09437,341.2,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,295.4,4.9,D
45.87691,128.61269,345.4,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,297.3,5.8,D
45.90844,128.74207,330.8,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,291,1.8,D
45.09495,124.75976,337.9,0.4,0.5,2017-04-29,0354,N,nominal,1.0NRT,299.9,2.6,D
45.88896,128.46326,332.3,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,297.2,3.8,D
45.9786,128.74223,330.8,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,291.7,4,D
45.78537,127.67827,335.1,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,300.5,2.1,D
45.41117,125.80893,340.9,0.6,0.4,2017-04-29,0354,N,nominal,1.0NRT,311,28.7,D
45.94547,128.42885,348.7,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,297.3,5.7,D
45.93916,128.39554,328.3,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,296.6,4.2,D
45.90594,128.22107,330.5,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,297.9,2.1,D
45.94787,128.42192,343.7,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,298.4,5.7,D
45.9426,128.39413,336.2,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,296.7,4.2,D
46.0977,129.21112,333.6,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,288.1,3.4,D
45.95132,128.42056,347.1,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,302.9,21.5,D
45.95372,128.41362,328,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,297,2.5,D
46.01292,128.67027,340.2,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,293.5,4,D
45.93968,128.28058,337.8,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,297.7,3.1,D
46.01634,128.66895,338.2,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,291,4,D
46.01678,128.67216,327.6,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,290,3.9,D
46.01574,128.66669,333.2,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,291.1,5.6,D
45.94122,128.27762,336.8,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,296.4,3.1,D
46.06272,128.81874,330.6,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,292.5,2.3,D
46.07297,128.81483,333.1,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,289.9,3.1,D
45.92184,127.98497,367,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,302,14.7,D
45.92533,127.98358,341,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,286.1,11.3,D
45.69437,126.79637,341.5,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,297.8,2.9,D
46.07578,128.6732,334.8,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,292.5,5.2,D
45.22537,124.57141,339.6,0.4,0.5,2017-04-29,0354,N,nominal,1.0NRT,301,4,D
46.09222,128.70224,333.6,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,296,3.7,D
45.7006,126.71116,333.1,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,299.2,3.1,D
46.12186,128.74336,333,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,293.8,2.5,D
43.90948,119.29672,344.2,0.4,0.6,2017-04-29,0354,N,nominal,1.0NRT,304.2,3.8,D
45.7403,126.74939,330.7,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,298.1,3.3,D
45.73771,126.73674,340.9,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,300.1,5.3,D
45.74012,126.74811,332.3,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,298.3,4,D
45.73747,126.73546,341.3,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,299.9,3.5,D
45.74113,126.73392,330.8,0.5,0.4,2017-04-29,0354,N,low,1.0NRT,301.6,3.5,D
45.92366,127.56722,332.8,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,299.3,3.9,D
45.92246,127.56128,334.5,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,299.6,3.9,D
43.90867,119.29375,340.7,0.4,0.6,2017-04-29,0354,N,nominal,1.0NRT,303.8,2.6,D
45.73071,126.3597,330.3,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,300.2,1.4,D
45.84085,126.77434,334.8,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,298.6,4.6,D
45.84449,126.7728,340.3,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,297.4,4.6,D
46.05505,127.71101,332,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,295.4,3,D
46.05509,127.70984,330.5,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,294.6,1.6,D
45.86657,126.70792,333.3,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,294.8,5.5,D
46.44677,129.59706,367,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,291.6,9,D
46.44584,129.59183,343.2,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,287.8,9,D
44.41623,120.56211,332.8,0.3,0.6,2017-04-29,0354,N,nominal,1.0NRT,302.5,2.1,D
46.12096,127.69696,334.5,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,296.3,5.8,D
46.12449,127.6956,334,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,293.2,5.8,D
44.92756,122.32314,343.9,0.5,0.5,2017-04-29,0354,N,nominal,1.0NRT,300,4,D
46.50893,129.52696,338.6,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,293.5,4.6,D
46.22488,127.98887,329.6,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,294.8,2,D
46.21325,127.79467,334.1,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,294.8,4.2,D
46.28122,128.02812,331.7,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,295.3,3,D
44.12482,118.98075,331,0.4,0.6,2017-04-29,0354,N,low,1.0NRT,303.4,1.5,D
46.17892,127.29195,330.2,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,297,1.9,D
45.41647,123.58995,348.8,0.5,0.5,2017-04-29,0354,N,nominal,1.0NRT,303.6,5.3,D
45.60731,124.24493,333.5,0.4,0.5,2017-04-29,0354,N,low,1.0NRT,304.9,3.7,D
45.60609,124.23961,344.4,0.4,0.5,2017-04-29,0354,N,nominal,1.0NRT,304.5,5.9,D
45.61136,124.24304,330.8,0.4,0.5,2017-04-29,0354,N,low,1.0NRT,303.3,3.7,D
46.98548,131.23972,331.1,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,294.9,2.5,D
47.0901,131.66585,349.2,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,283.7,5.5,D
47.01622,131.19994,342.2,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,291,4.9,D
47.09416,131.66974,347.7,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,293.3,4.9,D
47.09338,131.66473,328.5,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,284.6,3.9,D
47.0982,131.67363,336.9,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,289.5,4.9,D
47.09742,131.66864,335.9,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,286.6,4.9,D
46.1202,126.1522,335.3,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,304.5,5.2,D
47.17217,131.27669,344.7,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,288.4,4.5,D
47.234,131.64713,333.2,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,290.2,8.8,D
45.13402,121.32504,348.2,0.6,0.5,2017-04-29,0354,N,nominal,1.0NRT,301,11.2,D
45.13227,121.32565,349.6,0.6,0.5,2017-04-29,0354,N,nominal,1.0NRT,301,12.6,D
45.30437,121.80223,340.4,0.6,0.5,2017-04-29,0354,N,nominal,1.0NRT,302.3,3.8,D
45.97409,124.18005,335.6,0.4,0.5,2017-04-29,0354,N,nominal,1.0NRT,304.7,3.5,D
46.85611,128.00726,330.3,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,292.9,2.2,D
46.69027,127.03765,330.4,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,298.8,1.5,D
46.00978,123.83364,339.8,0.4,0.5,2017-04-29,0354,N,nominal,1.0NRT,298.5,3.9,D
46.47496,125.87657,332.5,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,303.8,2.7,D
46.57288,126.31963,346.3,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,303.1,7.3,D
46.80019,127.41721,334.9,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,294.5,2.5,D
45.49525,121.62529,337.2,0.6,0.5,2017-04-29,0354,N,nominal,1.0NRT,302.5,6.5,D
46.50558,125.84842,334.7,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,303.5,5.8,D
46.92054,127.88083,346.7,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,294.9,5.3,D
46.4131,125.34198,342.5,0.6,0.4,2017-04-29,0354,N,nominal,1.0NRT,300.5,3.1,D
46.93235,127.84518,331.9,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,295.2,5.4,D
47.02625,128.05045,332.7,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,290.4,3.6,D
46.76319,126.47272,330.7,0.5,0.4,2017-04-29,0354,N,low,1.0NRT,302.5,3.8,D
46.7681,126.47747,335.9,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,305.8,3.8,D
46.18439,123.77254,330.1,0.4,0.5,2017-04-29,0354,N,nominal,1.0NRT,296.5,2,D
46.13191,123.50948,334.9,0.4,0.5,2017-04-29,0354,N,nominal,1.0NRT,301.6,3.4,D
46.1569,123.59648,341.9,0.4,0.5,2017-04-29,0354,N,nominal,1.0NRT,299.4,3.1,D
46.29081,124.03452,336.2,0.4,0.5,2017-04-29,0354,N,nominal,1.0NRT,294.7,1.6,D
45.84082,122.03075,330.3,0.5,0.5,2017-04-29,0354,N,low,1.0NRT,303.7,2.1,D
47.42488,129.42624,326.3,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,293.1,2.1,D
47.05913,127.45251,326.8,0.5,0.4,2017-04-29,0354,N,low,1.0NRT,297.2,3.9,D
46.21811,123.55212,349.9,0.4,0.5,2017-04-29,0354,N,nominal,1.0NRT,298.7,6,D
47.43152,129.42372,327.6,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,291.7,2.6,D
47.11684,127.69205,334.2,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,296.3,7.1,D
47.11808,127.67909,340,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,297.5,5.1,D
47.12265,127.6834,348.9,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,300.9,15.8,D
47.12154,127.67764,335.1,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,296.2,8.4,D
47.12611,127.68196,345.2,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,298.6,15.8,D
46.80558,125.53418,351.3,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,299.4,11.3,D
46.95442,126.12826,331,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,300.8,3,D
46.95425,126.12717,333.1,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,301.2,1.9,D
46.04971,122.0013,332.4,0.5,0.5,2017-04-29,0354,N,nominal,1.0NRT,301.6,2.6,D
45.37458,119.45949,335.4,0.4,0.6,2017-04-29,0354,N,nominal,1.0NRT,298.7,3.2,D
45.37336,119.45517,330.5,0.4,0.6,2017-04-29,0354,N,nominal,1.0NRT,298.5,2.1,D
45.37948,119.45654,330.1,0.4,0.6,2017-04-29,0354,N,nominal,1.0NRT,299.3,2.9,D
46.97736,125.40894,347.6,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,303.7,23.3,D
47.53437,127.73469,335.3,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,290.9,3.5,D
46.23651,121.84521,334.6,0.5,0.5,2017-04-29,0354,N,low,1.0NRT,305.1,2.6,D
47.43984,127.15134,332,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,291.8,2.8,D
46.58819,122.94041,337.9,0.5,0.5,2017-04-29,0354,N,nominal,1.0NRT,301.4,3.9,D
46.58678,122.93463,342.8,0.5,0.5,2017-04-29,0354,N,nominal,1.0NRT,302.3,3.6,D
46.59096,122.9326,355.7,0.5,0.5,2017-04-29,0354,N,nominal,1.0NRT,307.5,20.6,D
47.22229,125.58632,334.6,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,299.4,3.5,D
47.36065,126.18903,336,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,304.3,5.9,D
46.49697,122.07637,333.5,0.5,0.5,2017-04-29,0354,N,nominal,1.0NRT,301.7,2,D
46.99791,124.08233,337.4,0.4,0.5,2017-04-29,0354,N,nominal,1.0NRT,292,4.4,D
46.82844,123.35484,340.6,0.4,0.5,2017-04-29,0354,N,nominal,1.0NRT,302.7,4.6,D
47.00067,124.07529,333.1,0.4,0.5,2017-04-29,0354,N,nominal,1.0NRT,292.1,3.3,D
46.83381,123.35832,330.2,0.4,0.5,2017-04-29,0354,N,low,1.0NRT,301,4.8,D
46.8325,123.35281,351.7,0.4,0.5,2017-04-29,0354,N,nominal,1.0NRT,301,4.8,D
47.05433,124.19637,335.6,0.4,0.5,2017-04-29,0354,N,nominal,1.0NRT,293.5,3.1,D
46.50258,121.39969,334,0.5,0.5,2017-04-29,0354,N,nominal,1.0NRT,299.6,2.6,D
46.81794,122.58982,338.9,0.5,0.5,2017-04-29,0354,N,nominal,1.0NRT,300.8,21.6,D
46.82357,122.59361,343.1,0.5,0.5,2017-04-29,0354,N,nominal,1.0NRT,303.1,16.7,D
46.82214,122.58769,352.7,0.5,0.5,2017-04-29,0354,N,nominal,1.0NRT,309.9,21.6,D
46.82635,122.58561,351.2,0.5,0.5,2017-04-29,0354,N,nominal,1.0NRT,302.9,9.7,D
46.82493,122.57973,344.4,0.5,0.5,2017-04-29,0354,N,nominal,1.0NRT,302.2,9.7,D
46.81794,122.58942,339.9,0.5,0.5,2017-04-29,0354,N,nominal,1.0NRT,301,19.7,D
46.8236,122.59319,343.4,0.5,0.5,2017-04-29,0354,N,nominal,1.0NRT,302.9,19.7,D
46.82214,122.58732,353.2,0.5,0.5,2017-04-29,0354,N,nominal,1.0NRT,310.2,19.7,D
46.82635,122.58524,349.8,0.5,0.5,2017-04-29,0354,N,nominal,1.0NRT,302.6,12.7,D
46.82491,122.57938,344.1,0.5,0.5,2017-04-29,0354,N,nominal,1.0NRT,302.2,7.3,D
45.94426,119.14833,346.7,0.4,0.6,2017-04-29,0354,N,nominal,1.0NRT,292.2,5.5,D
45.94919,119.14553,367,0.4,0.6,2017-04-29,0354,N,nominal,1.0NRT,292.9,5.5,D
47.25185,124.2302,355.7,0.4,0.5,2017-04-29,0354,N,nominal,1.0NRT,297.5,9.5,D
47.25735,124.2164,339.2,0.4,0.5,2017-04-29,0354,N,nominal,1.0NRT,291.9,3.1,D
47.26123,124.21452,346.9,0.4,0.5,2017-04-29,0354,N,nominal,1.0NRT,291.7,3.1,D
46.37754,120.56244,340.6,0.6,0.5,2017-04-29,0354,N,nominal,1.0NRT,297.3,6.3,D
47.37003,124.39007,339.9,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,294.6,3.9,D
46.90172,122.37627,344.6,0.5,0.5,2017-04-29,0354,N,nominal,1.0NRT,303.9,7.6,D
46.9392,122.45111,336,0.5,0.5,2017-04-29,0354,N,nominal,1.0NRT,300.6,2.3,D
48.06833,127.2628,326.9,0.4,0.4,2017-04-29,0354,N,nominal,1.0NRT,296.8,1.8,D
48.18624,126.97803,337.7,0.5,0.4,2017-04-29,0354,N,nominal,1.0NRT,291.5,4.3,D
47.48063,123.0812,341.2,0.4,0.5,2017-04-29,0354,N,nominal,1.0NRT,301.6,5.7,D
47.48468,123.0792,348.1,0.4,0.5,2017-04-29,0354,N,nominal,1.0NRT,298.1,5.7,D
47.58057,123.37586,340.4,0.4,0.5,2017-04-29,0354,N,nominal,1.0NRT,292.6,17.8,D
47.57933,123.37051,351.5,0.4,0.5,2017-04-29,0354,N,nominal,1.0NRT,299.7,41.2,D
47.5812,123.37418,341.2,0.4,0.5,2017-04-29,0400,N,nominal,1.0NRT,293.1,26.8,D
47.57994,123.36886,354.3,0.4,0.5,2017-04-29,0400,N,nominal,1.0NRT,295.7,26.8,D
47.58266,123.3615,339.3,0.4,0.5,2017-04-29,0400,N,nominal,1.0NRT,294.8,4.8,D
47.5879,123.36481,340.5,0.4,0.5,2017-04-29,0400,N,nominal,1.0NRT,293.5,6.6,D
47.58664,123.35947,342.5,0.4,0.5,2017-04-29,0400,N,nominal,1.0NRT,294.7,6.5,D
48.26104,125.67167,329,0.5,0.4,2017-04-29,0400,N,nominal,1.0NRT,293,3.6,D
47.50945,122.19943,333.2,0.5,0.5,2017-04-29,0400,N,nominal,1.0NRT,292.9,2.8,D
48.2953,125.41702,329.2,0.5,0.4,2017-04-29,0400,N,nominal,1.0NRT,291.8,4,D
48.30033,125.42193,337.1,0.5,0.4,2017-04-29,0400,N,nominal,1.0NRT,293.8,6.4,D
48.29893,125.41531,336.5,0.5,0.4,2017-04-29,0400,N,nominal,1.0NRT,292.4,4,D
47.84211,123.08696,336.2,0.4,0.5,2017-04-29,0400,N,nominal,1.0NRT,297.4,4.1,D
